0,04119411    0,02059086    
0,04119411    0,02059011    
0,04119340    0,02058936    
0,06163945    0,03111058    
0,00000000    0,00000000    
0,04003614    0,02697049    
0,04003577    0,02713981    
0,04003577    0,02713981    
0,04003577    0,02713981    
0,04003577    0,02713981    
0,00000000    0,00000000    
