950,00    -0,92884297    1,04471413    1,02584593    1,01559010    1,01177757    1,00789974    1,00819906    1,00871470    1,00974819    1,00778115    1,00870516    1,00925943    1,01016660    1,00810575    1,00890948    1,00937094    1,01022287    1,00813744    1,00892697    1,00938334    1,01023811    1,00816529    1,00897344    1,00945982    1,01036628    1,00838751    1,00928121    1,00986295    1,01090632    1,00916041    1,90996225    1,91992880    1,94029231    1,95906925    1,60291351    1,60291351
960,00    -0,94216625    1,01214622    1,00097510    0,99866787    0,99893635    0,99518436    0,99647970    0,99802528    0,99925192    0,99566971    0,99687260    0,99829015    0,99942434    0,99580009    0,99695592    0,99833709    0,99944933    0,99581547    0,99696527    0,99834448    0,99945889    0,99583270    0,99699241    0,99838558    0,99952099    0,99592848    0,99709917    0,99847806    0,99956989    0,99589099    1,90987992    1,91992108    1,94025969    1,95714271    1,38230692    1,38230692
970,00    -1,06867962    0,96225263    0,97763557    0,98828357    0,99415480    0,99194490    0,99390436    0,99567063    0,99675248    0,99249981    0,99365775    0,99526715    0,99640980    0,99222128    0,99347926    0,99516873    0,99635972    0,99219286    0,99346369    0,99515801    0,99634703    0,99216996    0,99342545    0,99509462    0,99623956    0,99197956    0,99315370    0,99472369    0,99571677    0,99118343    1,90985451    1,91990808    1,94022363    1,95417494    0,95590124    0,95590124
980,00    -1,04642684    0,96543656    0,99162406    1,00199180    1,00589503    1,00410815    1,00512522    1,00578861    1,00658271    1,00384657    1,00467733    1,00540885    1,00630794    1,00363074    1,00453744    1,00532976    1,00626599    1,00360523    1,00452222    1,00531819    1,00625161    1,00357967    1,00448193    1,00525654    1,00615604    1,00342684    1,00429693    1,00506081    1,00596481    1,00325675    1,90993901    1,91979661    1,94009342    1,93581355    -1,97071271    -1,97071271
990,00    -0,97091709    1,03792087    1,02534390    1,01750448    1,01415632    1,01051223    1,01051895    1,01067334    1,01152353    1,00973041    1,01054546    1,01092167    1,01176900    1,00994271    1,01068509    1,01099964    1,01180904    1,00996568    1,01069763    1,01100801    1,01181860    1,00998282    1,01072626    1,01105574    1,01190089    1,01013206    1,01094490    1,01136447    1,01235368    1,01084485    1,90999553    1,91982376    1,94009932    1,93774075    -1,81733396    -1,81733396
1000,00    -0,91020246    1,03799135    1,01834635    1,00897202    1,00571569    1,00126468    1,00184318    1,00283565    1,00395497    1,00110066    1,00218804    1,00322888    1,00426912    1,00135616    1,00235631    1,00332519    1,00432051    1,00138720    1,00237470    1,00333888    1,00433703    1,00141595    1,00242001    1,00340897    1,00444704    1,00159447    1,00264621    1,00367042    1,00474485    1,00194861    1,90994115    1,91984851    1,94010436    1,93970920    -1,63459631    -1,63459631
1010,00    -0,99378747    0,99268087    0,98847845    0,99160220    0,99482487    0,99189775    0,99375384    0,99560805    0,99682380    0,99273646    0,99395237    0,99556263    0,99672473    0,99263830    0,99388451    0,99552376    0,99670481    0,99262746    0,99387899    0,99552052    0,99670156    0,99262178    0,99386853    0,99550073    0,99666363    0,99254748    0,99374614    0,99530496    0,99634592    0,99201003    1,90987985    1,91987280    1,94011031    1,94190069    -1,39137883    -1,39137883
1020,00    -1,07881375    0,94911180    0,97701837    0,99172837    0,99873037    0,99757009    0,99943837    1,00078967    1,00176161    0,99827261    0,99925261    1,00040791    1,00141566    0,99797308    0,99905086    1,00029142    1,00135294    0,99793455    0,99902808    1,00027485    1,00133349    0,99790090    0,99897538    1,00019364    1,00120510    0,99768751    0,99869795    0,99985882    1,00079374    0,99713978    1,90991854    1,91990507    1,94012532    1,94565158    -0,84357943    -0,84357943
1030,00    -1,02322487    0,99276205    1,00741120    1,01099369    1,01156753    1,00899100    1,00933405    1,00955596    1,01032421    1,00825911    1,00904220    1,00948148    1,01032721    1,00828342    1,00906204    1,00949266    1,01033243    1,00828578    1,00906252    1,00949209    1,01033114    1,00828394    1,00906114    1,00949320    1,01033949    1,00831159    1,00912225    1,00961246    1,01056221    1,00872865    1,91000139    1,92002428    1,94022607    1,96306052    1,96933064    1,96933064
1040,00    -0,94228139    1,04979570    1,02861471    1,01647070    1,01141250    1,00663189    1,00654633    1,00695536    1,00788542    1,00556138    1,00651669    1,00722998    1,00818133    1,00583160    1,00670406    1,00734057    1,00824172    1,00586873    1,00672613    1,00735652    1,00826003    1,00589971    1,00677451    1,00743151    1,00837943    1,00609831    1,00703818    1,00776167    1,00880325    1,00668491    1,90999104    1,92001170    1,94019988    1,96136884    1,83218534    1,83218534
1050,00    -0,90822597    1,02496661    1,00694386    1,00090770    0,99971785    0,99554461    0,99670557    0,99820065    0,99939457    0,99578937    0,99697318    0,99838002    0,99950434    0,99586912    0,99702422    0,99840971    0,99952123    0,99588063    0,99703191    0,99841607    0,99952905    0,99589368    0,99705062    0,99844140    0,99956271    0,99593840    0,99708691    0,99844594    0,99950523    0,99576955    1,90992129    1,91999952    1,94017503    1,95966189    1,67405256    1,67405256
1060,00    -1,05040746    0,97237322    0,97922028    0,98854037    0,99482173    0,99333109    0,99562803    0,99748206    0,99865855    0,99477687    0,99589390    0,99733059    0,99842281    0,99453863    0,99572260    0,99722765    0,99836585    0,99450312    0,99570153    0,99721273    0,99834919    0,99447513    0,99565786    0,99714468    0,99823959    0,99428858    0,99540340    0,99681403    0,99779395    0,99363319    1,90991001    1,91998789    1,94015159    1,95784560    1,47873981    1,47873981
1070,00    -1,07063059    0,94847882    0,98428917    0,99923286    1,00509580    1,00404263    1,00533917    1,00610316    1,00696541    1,00434224    1,00518699    1,00589154    1,00679059    1,00419530    1,00508666    1,00583158    1,00675660    1,00417293    1,00507229    1,00582039    1,00674345    1,00415132    1,00504071    1,00577561    1,00667921    1,00405647    1,00493728    1,00568440    1,00662057    1,00406096    1,90998217    1,91997485    1,94012758    1,95557088    1,18437239    1,18437239
1080,00    -0,99728859    1,02411268    1,02118033    1,01633556    1,01329055    1,00922606    1,00899632    1,00908400    1,00985249    1,00774200    1,00859163    1,00911635    1,01000722    1,00792122    1,00872676    1,00919959    1,01005404    1,00795073    1,00874430    1,00921181    1,01006738    1,00797290    1,00877894    1,00926622    1,01015633    1,00812678    1,00899393    1,00955493    1,01055997    1,00873731    1,91001481    1,91985722    1,94000229    1,93591402    -1,99540555    -1,99540555
1090,00    -0,91732391    1,04886737    1,02433866    1,01136630    1,00631215    1,00099429    1,00120302    1,00206575    1,00309454    1,00003939    1,00112654    1,00223731    1,00329227    1,00022617    1,00126002    1,00231887    1,00333893    1,00025673    1,00127936    1,00233354    1,00335564    1,00028382    1,00131927    1,00239134    1,00344111    1,00041575    1,00147681    1,00255966    1,00361425    1,00059741    1,90996284    1,91986423    1,93999942    1,93689770    -1,88058787    -1,88058787
1100,00    -0,93188041    1,00902389    0,99497516    0,99401595    0,99599510    0,99303545    0,99495208    0,99682314    0,99808518    0,99421882    0,99540334    0,99690395    0,99803034    0,99412468    0,99532493    0,99685333    0,99800130    0,99410652    0,99531435    0,99684627    0,99799396    0,99409450    0,99529487    0,99681393    0,99793824    0,99399374    0,99514463    0,99659658    0,99761324    0,99347477    1,90991812    1,91988601    1,94001127    1,93884371    -1,71144572    -1,71144572
1110,00    -1,08353658    0,95459377    0,97532224    0,99020858    0,99844071    0,99816615    1,00045382    1,00195277    1,00303995    0,99984306    1,00081490    1,00185832    1,00284015    0,99962665    1,00065282    1,00175717    1,00278145    0,99958759    1,00062812    1,00173881    1,00276101    0,99955459    1,00057961    1,00166833    1,00265521    0,99938639    1,00037072    1,00142928    1,00237804    0,99903768    1,90995760    1,91990753    1,94002356    1,94091383    -1,49884514    -1,49884514
1120,00    -1,05391133    0,96327741    0,99702395    1,00741820    1,01010532    1,00794354    1,00839544    1,00866301    1,00941777    1,00719161    1,00800368    1,00853076    1,00940561    1,00722385    1,00803845    1,00855485    1,00941976    1,00723277    1,00804329    1,00855757    1,00942219    1,00723708    1,00805126    1,00857269    1,00945182    1,00729754    1,00815040    1,00872903    1,00970401    1,00772532    1,91001802    1,91993128    1,94003866    1,94358030    -1,15981599    -1,15981599
1130,00    -0,97096134    1,04609958    1,02849037    1,01696298    1,01134236    1,00588233    1,00542420    1,00568659    1,00649820    1,00388026    1,00484540    1,00567171    1,00665162    1,00407542    1,00499979    1,00577116    1,00671044    1,00411473    1,00502477    1,00578965    1,00673067    1,00414679    1,00507192    1,00585881    1,00683566    1,00431497    1,00528667    1,00611641    1,00715270    1,00473913    1,91000163    1,92006636    1,94016266    1,96363883    2,01880901    2,01880901
1140,00    -0,89928874    1,04046414    1,01563343    1,00461328    1,00119906    0,99629691    0,99717702    0,99856912    0,99973159    0,99615244    0,99731729    0,99869435    0,99980455    0,99619743    0,99734224    0,99870767    0,99981214    0,99620319    0,99734660    0,99871160    0,99981691    0,99621052    0,99735567    0,99872123    0,99982502    0,99621269    0,99733768    0,99866385    0,99969955    0,99596775    1,90994458    1,92005159    1,94014157    1,96197999    1,88834933    1,88834933
1150,00    -0,98147959    0,99182618    0,98490767    0,99008012    0,99557238    0,99436858    0,99690826    0,99886617    1,00015244    0,99659075    0,99769047    0,99899687    1,00005438    0,99642182    0,99754676    0,99890128    0,99999663    0,99638245    0,99752167    0,99888296    0,99997697    0,99635139    0,99747599    0,99881558    0,99987335    0,99618133    0,99725287    0,99853767    0,99951336    0,99566835    1,90994393    1,92003711    1,94012126    1,96028978    1,73969510    1,73969510
1160,00    -1,09177676    0,94319550    0,97758722    0,99551059    1,00358545    1,00345677    1,00516968    1,00609935    1,00703495    1,00446318    1,00532651    1,00603349    1,00693976    1,00437249    1,00526168    1,00599320    1,00691571    1,00435560    1,00525010    1,00598391    1,00690525    1,00433962    1,00522857    1,00595611    1,00686953    1,00429359    1,00518921    1,00594133    1,00690103    1,00440857    1,91000347    1,92002367    1,94010237    1,95853802    1,56220014    1,56220014
1170,00    -1,03343437    0,99005269    1,01062162    1,01326756    1,01203232    1,00808550    1,00777697    1,00781343    1,00849469    1,00610581    1,00697070    1,00760997    1,00853183    1,00622649    1,00708366    1,00768841    1,00858047    1,00626012    1,00710525    1,00770409    1,00859704    1,00628604    1,00714346    1,00776102    1,00868589    1,00643381    1,00734198    1,00801663    1,00902924    1,00693653    1,91002157    1,92000942    1,94008306    1,95653675    1,32291076    1,32291076
1180,00    -0,94591498    1,05498202    1,02897572    1,01396180    1,00740050    1,00124069    1,00100529    1,00167809    1,00260324    0,99940507    1,00048104    1,00162824    1,00268779    0,99952247    1,00057602    1,00169077    1,00272609    0,99954949    1,00059418    1,00170481    1,00274142    0,99957284    1,00062638    1,00174842    1,00280182    0,99966077    1,00072362    1,00184047    1,00287875    0,99971470    1,90997424    1,91998407    1,94005327    1,95249012    0,68421787    0,68421787
1190,00    -0,89255580    1,02857802    1,00540285    0,99834162    0,99782752    0,99429862    0,99606580    0,99790113    0,99920709    0,99555646    0,99672301    0,99812842    0,99922662    0,99549436    0,99665217    0,99807549    0,99919256    0,99547045    0,99663681    0,99806451    0,99918121    0,99545279    0,99661025    0,99802365    0,99911523    0,99533938    0,99645102    0,99780759    0,99880974    0,99487111    1,90994186    1,91987947    1,93994671    1,93609428    -1,94022289    -1,94022289
1200,00    -1,03830989    0,97456209    0,97833070    0,98971824    0,99800606    0,99828660    1,00097332    1,00266219    1,00387547    1,00089712    1,00187723    1,00285364    1,00382334    1,00076934    1,00176206    1,00277422    1,00377335    1,00073339    1,00173788    1,00275581    1,00375362    1,00070341    1,00169632    1,00269875    1,00367232    1,00057995    1,00155033    1,00254172    1,00350360    1,00038512    1,90998004    1,91990065    1,93996267    1,93803166    -1,78190680    -1,78190680
1210,00    -1,08541004    0,94140748    0,98501855    1,00208120    1,00785287    1,00661242    1,00740857    1,00779860    1,00855412    1,00617062    1,00700211    1,00760718    1,00850561    1,00618844    1,00703693    1,00763654    1,00852559    1,00620296    1,00704618    1,00764289    1,00853195    1,00621312    1,00706210    1,00766866    1,00857602    1,00629345    1,00718099    1,00783891    1,00882948    1,00669827    1,91002361    1,91992076    1,93997795    1,94003287    -1,59034184    -1,59034184
1220,00    -1,01131713    1,01905707    1,02109099    1,01563796    1,01105533    1,00542397    1,00470640    1,00481635    1,00550419    1,00264790    1,00360703    1,00450936    1,00550543    1,00275549    1,00371749    1,00458981    1,00555764    1,00279349    1,00374324    1,00460939    1,00557834    1,00282456    1,00378648    1,00466959    1,00566567    1,00295948    1,00395236    1,00486007    1,00588973    1,00324791    1,91000178    1,91994089    1,93999359    1,94233925    -1,32385939    -1,32385939
1230,00    -0,92341915    1,05402507    1,02461526    1,00917365    1,00333064    0,99746234    0,99787753    0,99907932    1,00018911    0,99665997    0,99780646    0,99914421    1,00023957    0,99668637    0,99781543    0,99914565    1,00023908    0,99668599    0,99781556    0,99914625    1,00024001    0,99668702    0,99781522    0,99914211    1,00022760    0,99665730    0,99775965    0,99904611    1,00006539    0,99637881    1,90995737    1,91998059    1,94002867    1,94853501    -0,27833342    -0,27833342
1240,00    -0,90284819    1,01531957    0,99570043    0,99392940    0,99693183    0,99532141    0,99787624    0,99989840    1,00128773    0,99799104    0,99909058    1,00030383    1,00133997    0,99790948    0,99898947    1,00022550    1,00128733    0,99787010    0,99896255    1,00020518    1,00126608    0,99783821    0,99891808    1,00014279    1,00117414    0,99769237    0,99873329    0,99992132    1,00089775    0,99731036    1,90996562    1,92007474    1,94011692    1,96261891    1,94181942    1,94181942
1250,00    -1,07888025    0,95889141    0,97591569    0,99229765    1,00171564    1,00244407    1,00468214    1,00585637    1,00688818    1,00433499    1,00522036    1,00594698    1,00686365    1,00428847    1,00518354    1,00592346    1,00684926    1,00427795    1,00517593    1,00591718    1,00684244    1,00426836    1,00516444    1,00590470    1,00683043    1,00426029    1,00517182    1,00594174    1,00691804    1,00443757    1,91001365    1,92005897    1,94009866    1,96093400    1,80100986    1,80100986
1260,00    -1,07175438    0,95090301    0,99518795    1,00767905    1,00992231    1,00682854    1,00672959    1,00679437    1,00740995    1,00478781    1,00565496    1,00637968    1,00732170    1,00483375    1,00573183    1,00644420    1,00736691    1,00486833    1,00575577    1,00646231    1,00738572    1,00489634    1,00579501    1,00651801    1,00746907    1,00503030    1,00596898    1,00673398    1,00774917    1,00542914    1,91002074    1,92004390    1,94008125    1,95922005    1,63694574    1,63694574
1270,00    -0,98865854    1,04113041    1,02682677    1,01507103    1,00845259    1,00181286    1,00115246    1,00159148    1,00239533    0,99909434    1,00015029    1,00130945    1,00236689    0,99914458    1,00020739    1,00135198    1,00239515    0,99916603    1,00022261    1,00136398    1,00240779    0,99918419    1,00024599    1,00139325    1,00244504    0,99923385    1,00029378    1,00142651    1,00245197    0,99919888    1,90997955    1,92002869    1,94006386    1,95736041    1,42940085    1,42940085
1280,00    -0,90476194    1,04735813    1,01767865    1,00421990    1,00046287    0,99584711    0,99717528    0,99886488    1,00018122    0,99672010    0,99787714    0,99920396    1,00028188    0,99670815    0,99782913    0,99915822    1,00024789    0,99668129    0,99781030    0,99914398    1,00023321    0,99665941    0,99777922    0,99909886    1,00016392    0,99654484    0,99762523    0,99889956    0,99989386    0,99614385    1,90995957    1,92001058    1,94004380    1,95482046    1,08277352    1,08277352
1290,00    -0,93489243    1,00149956    0,98774485    0,99185029    0,99812639    0,99824385    1,00115463    1,00302718    1,00436923    1,00155349    1,00255362    1,00349585    1,00446288    1,00151457    1,00248743    1,00344100    1,00442436    1,00148440    1,00246586    1,00342415    1,00440682    1,00145914    1,00243278    1,00338131    1,00434915    1,00137607    1,00234040    1,00329035    1,00426347    1,00129426    1,90999279    1,91988310    1,93991749    1,93531227    -1,99677021    -1,99677021
1300,00    -1,09665140    0,94685069    0,97742738    0,99638587    1,00498099    1,00493343    1,00632189    1,00695210    1,00775107    1,00523314    1,00608002    1,00675215    1,00766846    1,00522413    1,00610278    1,00677901    1,00769017    1,00524216    1,00611562    1,00678867    1,00770009    1,00525718    1,00613745    1,00682136    1,00775216    1,00534645    1,00626193    1,00698917    1,00798886    1,00570898    1,91002320    1,91990380    1,93993528    1,93724633    -1,84739602    -1,84739602
1310,00    -1,05426103    0,97058872    1,00552380    1,01124491    1,00988633    1,00492207    1,00422657    1,00424570    1,00482500    1,00178131    1,00272351    1,00367269    1,00467548    1,00179589    1,00278379    1,00372902    1,00471728    1,00182951    1,00280814    1,00374810    1,00473702    1,00185778    1,00284552    1,00379757    1,00480557    1,00195984    1,00296610    1,00392943    1,00495239    1,00213935    1,91000015    1,91992302    1,93995181    1,93920899    -1,67143019    -1,67143019
1320,00    -0,96615178    1,05311461    1,02820137    1,01278405    1,00563342    0,99893634    0,99878016    0,99969928    1,00071686    0,99723878    0,99836450    0,99965875    1,00074033    0,99725573    0,99836679    0,99965408    1,00073447    0,99725023    0,99836277    0,99965113    1,00073143    0,99724526    0,99835431    0,99963619    1,00070432    0,99719440    0,99827621    0,99952061    1,00052896    0,99691285    1,90996607    1,91994184    1,93996813    1,94134114    -1,44414119    -1,44414119
1330,00    -0,89192387    1,03775807    1,00983891    1,00009054    0,99927511    0,99649227    0,99870310    1,00067432    1,00212911    0,99903853    1,00014787    1,00129821    1,00232344    0,99905075    1,00009807    1,00124410    1,00228071    0,99901498    1,00007174    1,00122345    1,00225942    0,99898438    1,00003105    1,00116896    1,00218236    0,99886610    0,99988606    1,00100155    1,00198116    0,99859677    1,90997804    1,91996517    1,93998903    1,94440683    -1,02934895    -1,02934895
1340,00    -0,98562186    0,98728282    0,98207146    0,99178027    1,00028427    1,00127011    1,00397364    1,00543841    1,00659500    1,00404915    1,00496182    1,00571847    1,00664664    1,00404106    1,00494636    1,00570762    1,00664019    1,00403653    1,00494305    1,00570484    1,00663737    1,00403329    1,00494060    1,00570501    1,00664349    1,00405243    1,00497929    1,00577382    1,00676142    1,00425747    1,91001784    1,92008996    1,94010880    1,96327429    1,99297373    1,99297373
1350,00    -1,09759591    0,94043443    0,98199155    1,00059490    1,00688014    1,00523872    1,00570705    1,00594424    1,00654848    1,00374672    1,00461074    1,00539763    1,00635120    1,00371380    1,00464323    1,00544134    1,00638835    1,00374604    1,00466745    1,00546052    1,00640812    1,00377437    1,00470537    1,00551202    1,00648225    1,00388988    1,00485089    1,00568676    1,00670170    1,00419451    1,91001748    1,92007280    1,94009079    1,96158661    1,85880190    1,85880190
1360,00    -1,03444299    0,99603954    1,01436764    1,01288743    1,00865809    1,00235939    1,00149388    1,00172041    1,00239671    0,99902063    1,00004859    1,00120171    1,00225266    0,99900506    1,00006978    1,00122517    1,00227074    0,99902006    1,00008099    1,00123415    1,00227986    0,99903234    1,00009549    1,00125030    1,00229738    0,99905104    1,00010537    1,00124112    1,00225689    0,99895914    1,90998259    1,92005660    1,94007377    1,95989330    1,70533829    1,70533829
1370,00    -0,94435675    1,05642930    1,02633794    1,00986121    1,00353553    0,99770361    0,99835187    0,99975640    1,00102135    0,99770578    0,99885438    1,00011763    1,00118205    0,99774764    0,99883829    1,00008656    1,00115299    0,99772113    0,99881792    1,00007026    1,00113613    0,99769680    0,99878496    1,00002469    1,00106904    0,99758947    0,99864562    0,99985105    1,00084183    0,99726092    1,90997134    1,92004116    1,94005757    1,95811523    1,51904410    1,51904410
1380,00    -0,88839221    1,02670065    1,00207979    0,99709999    0,99942773    0,99843949    1,00120308    1,00316439    1,00461227    1,00191286    1,00294070    1,00387237    1,00484308    1,00196002    1,00292279    1,00384257    1,00481717    1,00193718    1,00290531    1,00382852    1,00480286    1,00191761    1,00288115    1,00379924    1,00476617    1,00186852    1,00283174    1,00375866    1,00474076    1,00186532    1,91000209    1,92002502    1,94004072    1,95599696    1,25489053    1,25489053
1390,00    -1,03934616    0,97292227    0,97875004    0,99299196    1,00227826    1,00306084    1,00513100    1,00610784    1,00700902    1,00439406    1,00525932    1,00598946    1,00691899    1,00435947    1,00526381    1,00600782    1,00693844    1,00437837    1,00527876    1,00601994    1,00695109    1,00439685    1,00530425    1,00605604    1,00700574    1,00448661    1,00542426    1,00621085    1,00721542    1,00479774    1,91002139    1,91997492    1,93999071    1,94709390    -0,41743531    -0,41743531
1400,00    -1,08859285    0,94146206    0,98858075    1,00419224    1,00748177    1,00404228    1,00378647    1,00386173    1,00438182    1,00120318    1,00212353    1,00309757    1,00410024    1,00112716    1,00213165    1,00312713    1,00412921    1,00115408    1,00215276    1,00314429    1,00414674    1,00117820    1,00218315    1,00318247    1,00419711    1,00125015    1,00226421    1,00326569    1,00428256    1,00134574    1,90999759    1,91990091    1,93991773    1,93647282    -1,90887423    -1,90887423
1410,00    -1,01309938    1,02099834    1,02102202    1,01323200    1,00722239    1,00040198    0,99979100    1,00039244    1,00128017    0,99783914    0,99893765    1,00018630    1,00125542    0,99784521    0,99893824    1,00018037    1,00124731    0,99783645    0,99893094    1,00017426    1,00124072    0,99782645    0,99891624    1,00015186    1,00120454    0,99776399    0,99882793    1,00003108    1,00103255    0,99749949    1,90997252    1,91992020    1,93993534    1,93841662    -1,74507686    -1,74507686
1420,00    -0,92398580    1,05369019    1,02227801    1,00690760    1,00240878    0,99804766    0,99955303    1,00130083    1,00274910    0,99979969    1,00092034    1,00203030    1,00305209    0,99989912    1,00092392    1,00200405    1,00302250    0,99986987    1,00090035    1,00198469    1,00300262    0,99984225    1,00086518    1,00193967    1,00294149    0,99975152    1,00075766    1,00182031    1,00280396    0,99957428    1,90998687    1,91993893    1,93995253    1,94045280    -1,54317451    -1,54317451
1430,00    -0,89958582    1,01478917    0,99489412    0,99509286    1,00015115    1,00036708    1,00321504    1,00492139    1,00621128    1,00367117    1,00461789    1,00541141    1,00635162    1,00370316    1,00462061    1,00540986    1,00635093    1,00370342    1,00462116    1,00541048    1,00635194    1,00370584    1,00462614    1,00542023    1,00637074    1,00374264    1,00468344    1,00550540    1,00650040    1,00395189    1,91001661    1,91995904    1,93997116    1,94291691    -1,24473860    -1,24473860
1440,00    -1,07802347    0,95934836    0,97766917    0,99484957    1,00357088    1,00333646    1,00461267    1,00518234    1,00585475    1,00293553    1,00379982    1,00463222    1,00559136    1,00283414    1,00378672    1,00465142    1,00561708    1,00286113    1,00380913    1,00467017    1,00563649    1,00288815    1,00384389    1,00471545    1,00569929    1,00298321    1,00396024    1,00485081    1,00586404    1,00320628    1,91001300    1,92006456    1,94007340    1,96104859    1,88095145    1,88095145
1450,00    -1,07393708    0,95127228    0,99637337    1,00710300    1,00740976    1,00246939    1,00182254    1,00196070    1,00253705    0,99911143    1,00010585    1,00123997    1,00228143    0,99903101    1,00009275    1,00124581    1,00229002    0,99903959    1,00009960    1,00125133    1,00229531    0,99904601    1,00010598    1,00125638    1,00229724    0,99904144    1,00008887    1,00121899    1,00222771    0,99891764    1,90998493    1,92008285    1,94009018    1,96224482    1,91365302    1,91365302
1460,00    -0,99083993    1,04030166    1,02525102    1,01282097    1,00615840    0,99963004    0,99958534    1,00060749    1,00175196    0,99852768    0,99966099    1,00087167    1,00192725    0,99861098    0,99967772    1,00085923    1,00190677    0,99858789    0,99965790    1,00084234    1,00188907    0,99856296    0,99962543    1,00079930    1,00182804    0,99846814    0,99950594    1,00065513    1,00164504    0,99820965    1,90998008    1,92006617    1,94007343    1,96056030    1,76883890    1,76883890
1470,00    -0,90626607    1,04705263    1,01673420    1,00406773    1,00193721    0,99916776    1,00133329    1,00320009    1,00469119    1,00206108    1,00311838    1,00405543    1,00503394    1,00218674    1,00314618    1,00404987    1,00502069    1,00217181    1,00313357    1,00403934    1,00501019    1,00215818    1,00311790    1,00402204    1,00499090    1,00213597    1,00310100    1,00401771    1,00500666    1,00218387    1,91000648    1,92005060    1,94005778    1,95883072    1,59805127    1,59805127
1480,00    -0,93098701    1,00208482    0,98854575    0,99378622    1,00078628    1,00140000    1,00393676    1,00527589    1,00632450    1,00365400    1,00454640    1,00532875    1,00626874    1,00360827    1,00453379    1,00533587    1,00628298    1,00362549    1,00454912    1,00534926    1,00629726    1,00364588    1,00457612    1,00538582    1,00635035    1,00373016    1,00468515    1,00552163    1,00652838    1,00398768    1,91001843    1,92003487    1,94004197    1,95690772    1,37540635    1,37540635
1490,00    -1,09578098    0,94821199    0,97877985    0,99708539    1,00428310    1,00267152    1,00322458    1,00355086    1,00409562    1,00084088    1,00174256    1,00272669    1,00372480    1,00068731    1,00170125    1,00272915    1,00373982    1,00070607    1,00171780    1,00274332    1,00375425    1,00072526    1,00174081    1,00277064    1,00378824    1,00077124    1,00178922    1,00281538    1,00382709    1,00080500    1,90999701    1,92001344    1,94002061    1,95386838    0,93309297    0,93309297
1500,00    -1,05589095    0,96976980    1,00473590    1,00951796    1,00728580    1,00141574    1,00073113    1,00109464    1,00184705    0,99842785    0,99949102    1,00069250    1,00174972    0,99841298    0,99948921    1,00068769    1,00174185    0,99840304    0,99947997    1,00067929    1,00173257    0,99838936    0,99946114    1,00065263    1,00169220    0,99832298    0,99937186    1,00053662    1,00153411    0,99808732    1,90997749    1,91989523    1,93990509    1,93570239    -1,96702756    -1,96702756
1510,00    -0,96826876    1,05171625    1,02693334    1,01185813    1,00551066    0,99985546    1,00049951    1,00186749    1,00321940    1,00034172    1,00146589    1,00254983    1,00357255    1,00050751    1,00151776    1,00255163    1,00355766    1,00048671    1,00149864    1,00253488    1,00354031    1,00046324    1,00146992    1,00249973    1,00349460    1,00039783    1,00139530    1,00242071    1,00340839    1,00029254    1,90999266    1,91991515    1,93992380    1,93764112    -1,81307104    -1,81307104
1520,00    -0,89342954    1,03794851    1,01017961    1,00125711    1,00160553    1,00012572    1,00262316    1,00440445    1,00579134    1,00325032    1,00423571    1,00507048    1,00602336    1,00332692    1,00425695    1,00507661    1,00602670    1,00333053    1,00426049    1,00508009    1,00603095    1,00333750    1,00427102    1,00509637    1,00605759    1,00338409    1,00433709    1,00518671    1,00618630    1,00358246    1,91001505    1,91993397    1,93994152    1,93962285    -1,62932250    -1,62932250
1530,00    -0,98133992    0,98845310    0,98329229    0,99306162    1,00112600    1,00145862    1,00347348    1,00446239    1,00527877    1,00230582    1,00318178    1,00404998    1,00501161    1,00216077    1,00312978    1,00404476    1,00502420    1,00218040    1,00314861    1,00406171    1,00504207    1,00220479    1,00317891    1,00409966    1,00509281    1,00227941    1,00326767    1,00419962    1,00521052    1,00243457    1,91000777    1,91995268    1,93995921    1,94183549    -1,38359519    -1,38359519
1540,00    -1,09715841    0,94161826    0,98215051    0,99972882    1,00485999    1,00190933    1,00194190    1,00219769    1,00274570    0,99930400    1,00026541    1,00137257    1,00240256    0,99916408    1,00021981    1,00136206    1,00240259    0,99916683    1,00022253    1,00136419    1,00240421    0,99916795    1,00022207    1,00136058    1,00239474    0,99914731    1,00018749    1,00130657    1,00231038    0,99901027    1,90998538    1,91997981    1,93998519    1,94574766    -0,80627024    -0,80627024
1550,00    -1,03563815    0,99420589    1,01295861    1,01151211    1,00737795    1,00119104    1,00075010    1,00140952    1,00239224    0,99920831    1,00031440    1,00147876    1,00252756    0,99930798    1,00035649    1,00148468    1,00251744    0,99929062    1,00033914    1,00146865    1,00250021    0,99926670    1,00030899    1,00143018    1,00244753    0,99918706    1,00021128    1,00131568    1,00230620    0,99899178    1,90998678    1,92009156    1,94009356    1,96290821    1,96599957    1,96599957
1560,00    -0,94607525    1,05559274    1,02603575    1,01027497    1,00495995    1,00041194    1,00167808    1,00324651    1,00468652    1,00207241    1,00315234    1,00410334    1,00509183    1,00225982    1,00322043    1,00412016    1,00509060    1,00225268    1,00321286    1,00411340    1,00508399    1,00224471    1,00320470    1,00410598    1,00507828    1,00224250    1,00321090    1,00412605    1,00511998    1,00232044    1,91000876    1,92007443    1,94007675    1,96122383    1,82842276    1,82842276
