0,0 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00 0,00
10,0 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73 -1,73
20,0 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66 -1,66
